ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,Category,Validated_Genes_Found,n_Validated
GO:0140993,histone modifying activity,171,0.39426722115323704,2.0090871070985434,1.951402916223539e-7,8.21757450276357e-6,6.413382683728824e-6,2868,"tags=41%, list=23%, signal=32%",SETD1A/SRCAP/SETD2/JADE2/CREBBP/BAZ1B/KDM2A/PADI2/NCOA1/EP300/KMT2D/FBL/MIER1/EHMT1/MSL2/DCAF1/MIER2/BRPF1/SETD3/PKN1/RNF168/PHF2/SIRT7/PHF10/DOT1L/KAT6A/KAT6B/KAT8/PRMT2/SIRT1/HDAC4/KMT2C/KDM6B/NSD2/BRPF3/RPS6KA5/SIRT2/NAA60/BRD1/KMT5A/JARID2/KDM3A/KAT2B/PRDM16/SETD1B/KDM3B/KDM1B/JMJD6/KMT5C/KDM5C/USP3/HDAC10/GTF3C4/EYA2/HDAC1/KDM5A/BAP1/USP49/HDAC5/WDR5/TGM2/SIRT4/NSD1/KMT2A/RNF20/MTA2/MCM3AP/RSBN1/MECOM/ASH1L,GO_MF,SETD1A/SRCAP/JADE2/CREBBP/BAZ1B/KDM2A/PADI2/NCOA1/KMT2D/FBL/EHMT1/SETD3/PHF2/SIRT7/PHF10/KAT8/PRMT2,17
GO:0009055,electron transfer activity,88,-0.4639393010184778,-2.149163900721506,3.691078074396499e-7,1.3989185901962731e-5,1.0917820409530696e-5,4673,"tags=73%, list=38%, signal=46%",ADH5/UQCRFS1/ALDH2/UQCR11/COX5B/NDUFB4/NDUFS3/ETFB/NDUFV2/ALDH4A1/UQCRC1/NCF1/NDUFB8/HSD17B6/NDUFB2/COX11/SDHA/NDUFS5/NDUFB3/COX7A2L/CYC1/COX7A2/IDH3B/NDUFS6/COX4I1/AIFM2/NDUFA12/GLDC/NDUFC1/UQCRH/NDUFB1/MAOB/NDUFV1/GLRX2/NDUFB6/NDUFS4/ETFA/SDHD/COX6B1/NDUFA9/NDUFC2/NDUFV3/ETFDH/FDX2/CIAPIN1/CYCS/GFUS/NDUFA2/NDUFS1/NDUFA1/ASPH/NQO2/SDHC/GSR/SDHB/NDUFA10/NDUFA6/SRD5A1/COX7B/NDUFA5/ME1/UQCR10/NDUFB5/ME2,GO_MF,ASPH/SDHB/NDUFA10/NDUFA6/SRD5A1/COX7B/NDUFA5/ME1/UQCR10/NDUFB5/ME2,11
GO:0000049,tRNA binding,75,-0.4850643760779698,-2.1656314742130993,4.597596846793448e-7,1.659513528509254e-5,1.2951626205002096e-5,2299,"tags=40%, list=19%, signal=33%",DALRD3/YARS1/PUS1/MRPS27/ALKBH8/YARS2/FARS2/FARSA/TRMT11/TRMT1/DTD1/SARS1/TRNT1/TYW5/EIF1AX/KARS1/NSUN2/TARBP1/TRMT9B/EIF2S3/RARS1/AARS2/DUS2/IARS1/METTL1/EARS2/QTRT2/PTRH1/THUMPD3/NAT10,GO_MF,KARS1/RARS1/EARS2/PTRH1/THUMPD3/NAT10,6
GO:0008013,beta-catenin binding,89,0.46934534380514653,2.167526057797322,1.4754161101541774e-6,4.142094116655061e-5,3.232685590279328e-5,2137,"tags=37%, list=17%, signal=31%",SETD1A/SPECC1L/FOXO4/EP300/DVL1/AXIN1/BCL9L/CTNND2/DVL3/TAX1BP3/PXN/MED12/SMAD7/NHERF2/PTPRU/CDH20/AMER2/KDM6B/SUFU/RNF220/GJA1/SALL1/DLG5/ADNP/TCF4/FOXO1/RORA/AJAP1/CDH23/CALCOCO1/CHD8/FOXO6/KANK1,GO_MF,SETD1A/SPECC1L/FOXO4/DVL1/AXIN1/CTNND2/DVL3/TAX1BP3/MED12/SMAD7/NHERF2/PTPRU,12
GO:0140463,chromatin-protein adaptor activity,98,0.442004365593067,2.074022617889114,1.732796674817078e-6,4.690928141111947e-5,3.661021546042097e-5,2352,"tags=39%, list=19%, signal=32%",CXXC1/ZMYND8/CBX5/BRD3/PHF19/EP300/TNRC18/ATRX/MECP2/SGF29/ING2/MSH6/CHD1/BRD7/PHF2/ING5/DNAJC2/TAF3/UIMC1/ZNF618/KMT2E/MORC3/STK38/BRD1/BRD4/JARID2/ZMYND11/BRD2/CHD8/PHF14/PHF13/PHF1/LBR/EPC1/NCAPG2/BAZ2A/HDGFL2/WDR5,GO_MF,CXXC1/ZMYND8/CBX5/BRD3/PHF19/TNRC18/ATRX/MECP2/SGF29/ING2/BRD7/PHF2/ING5,13
GO:1990782,protein tyrosine kinase binding,85,0.4407791026994553,2.025569193110042,3.567914273334388e-5,7.309402754560719e-4,5.704602621945735e-4,2846,"tags=42%, list=23%, signal=33%",GIT1/CSK/PIK3R2/IRS2/CRK/NCK2/SIRPA/GPRC5B/FIZ1/ANGPT2/PITPNM1/PTPN11/NCK1/TJP2/HYAL2/GAB2/ITGB1/CRKL/IRS1/PCNA/FLT3LG/PITPNM2/SHC2/LRP4/SH2B2/RACK1/RAB8A/DUSP22/CBL/SH2B3/TOB1/TREM2/ITGAX/CADM4/GPX1/NEDD9,GO_MF,GIT1/CSK/PIK3R2/IRS2/CRK/NCK2/SIRPA/GAB2/ITGB1,9
GO:0051019,mitogen-activated protein kinase binding,25,0.6128146107766017,2.107374765230069,8.727896337633603e-5,0.0015385454474247141,0.0012007534251530195,1283,"tags=40%, list=10%, signal=36%",PPM1D/ABL1/PRKG1/MAPKAPK2/TNIP1/DUSP10/DUSP1/SIRT1/DUSP16/MAPK7,GO_MF,ABL1/TNIP1/DUSP1,3
GO:0070888,E-box binding,33,0.5666420779293683,2.11482453523263,9.951285590977627e-5,0.0016762387728802314,0.0013082157899717958,2147,"tags=52%, list=17%, signal=43%",MITF/MAX/CRY1/TCF12/ATOH8/PER1/NEUROD2/OLIG1/BMAL1/BHLHE41/ASCL1/ZEB1/TCF3/TCF4/TAL1/HDAC1/OLIG2,GO_MF,TCF12/PER1/NEUROD2/OLIG1/ASCL1,5
GO:0016903,"oxidoreductase activity, acting on the aldehyde or oxo group of donors",28,-0.5895913653710978,-2.0970600649854676,1.0320283344040495e-4,0.0017006032119092818,0.001327230947219853,1264,"tags=39%, list=10%, signal=35%",FAR1/RDH11/ALDH1B1/PDHA1/ALDH1A3/FAR2/BCKDHB/OGDHL/ALDH18A1/ALDH1A1/ALDH5A1,GO_MF,PDHA1/ALDH5A1,2
hsa00190,Oxidative phosphorylation,104,-0.5155110578577885,-2.4811018929824917,7.465825722182687e-11,1.205730854132504e-8,6.247717314879197e-9,4529,"tags=72%, list=36%, signal=46%",UQCR11/COX5B/NDUFB4/NDUFS3/NDUFB11/ATP5F1E/NDUFV2/UQCRC1/NDUFB8/COX4I2/ATP6V0D1/NDUFB2/COX11/ATP5MG/SDHA/COX6C/NDUFS5/ATP6V0C/NDUFB3/COX7A2L/ATP6V1F/CYC1/COX7A2/NDUFS6/COX4I1/ATP6V1C1/NDUFA12/ATP6V1A/NDUFC1/UQCRH/ATP5PD/ATP5PO/NDUFB1/ATP6V0E2/ATP5MF/NDUFAB1/NDUFA11/ATP5MC1/ATP5F1B/ATP6V1B2/ATP5MC3/NDUFV1/NDUFB6/ATP5F1A/ATP6AP1/NDUFS4/SDHD/COX6B1/UQCRB/ATP6V1E1/NDUFA9/NDUFC2/NDUFV3/ATP6V1D/ATP6V1G2/ATP5F1C/CYCS/NDUFA2/NDUFS1/NDUFA1/UQCRC2/ATP6V1H/SDHC/ATP5PF/COX10/SDHB/NDUFA10/NDUFA6/COX7B/NDUFA5/ATP5PB/ATP6V1G1/COX15/UQCR10/NDUFB5,KEGG,SDHB/NDUFA10/NDUFA6/COX7B/NDUFA5/ATP5PB/ATP6V1G1/COX15/UQCR10/NDUFB5,10
hsa05014,Amyotrophic lateral sclerosis,299,-0.37259927912360097,-2.0941714690417483,6.527652374479568e-11,1.205730854132504e-8,6.247717314879197e-9,4487,"tags=59%, list=36%, signal=39%",BID/COX5B/NUP37/ATF6/SIGMAR1/CHMP2B/GRIA1/NDUFB4/NDUFS3/NDUFB11/PSMB5/ATP5F1E/NDUFV2/UQCRC1/NUP50/MAPK13/KLC1/NDUFB8/PSMD9/CHCHD10/DNAI1/COX4I2/UBQLN2/NDUFB2/PSMC6/PSMC2/TANK/NRG3/RAB39B/PPP3CB/NUP85/PIK3R4/SLC1A2/CAT/SDHA/MATR3/PSMD3/DERL1/NRBF2/NOS1/ACTB/ULK2/COX6C/PSMC4/NDUFS5/MCU/NDUFB3/COX7A2L/PSMB1/GRIN2A/DCTN2/CYC1/COX7A2/SEH1L/NDUFS6/TUBA8/COX4I1/NOS2/NUP35/NDUFA12/ALS2/NDUFC1/UQCRH/ATP5PD/NUP153/ANXA11/ATP5PO/VCP/NUP54/GRIA2/NDUFB1/RAE1/EIF2S1/ERBB4/PSMC3/NDUFAB1/PSMC1/NDUFA11/XBP1/ATP5MC1/ATP5F1B/DCTN3/NUP58/RAB1A/TUBA4A/PSMD12/NUP155/PPP3R1/SPG11/ATP5MC3/PIK3C3/NDUFV1/RAB5A/PSMB7/NDUFB6/TOMM40L/NDC1/ATP5F1A/NDUFS4/TUBB/HSPA5/ATG14/SDHD/PSMA1/UBQLN1/COX6B1/MAP1LC3B/MAPK12/GRIN2D/PSMA6/PSMD13/UQCRB/PSMB4/C9orf72/NRG4/NRG1/DNAH7/GPX7/PSMD14/TUBA1B/HNRNPA1/PSMD8/NDUFA9/VDAC1/NDUFC2/PSMA2/ANXA7/NUP210/DCTN6/NDUFV3/MAP1LC3A/DNAH9/DDIT3/SOD1/GLE1/ALYREF/ATP5F1C/CYCS/PFN2/FIG4/TOMM40/NDUFA2/TUBA1A/TUBB4B/NUP133/NDUFS1/DNAL4/NDUFA1/NCBP1/UQCRC2/HNRNPA1L3/SEM1/TUBB2A/SDHC/DCTN4/DNAH1/PSMA5/ATP5PF/TUBB3/ACTG1/GPX3/SDHB/NDUFA10/CASP9/NDUFA6/WDR41/COX7B/TUBB2B/PSMB2/PSMA3/ACTR10/NDUFA5/ATP5PB/CCS/UQCR10/NDUFB5,KEGG,DNAL4/ACTG1/SDHB/NDUFA10/CASP9/NDUFA6/WDR41/COX7B/TUBB2B/PSMB2/PSMA3/ACTR10/NDUFA5/ATP5PB/CCS/UQCR10/NDUFB5,17
hsa05206,MicroRNAs in cancer,127,0.481528548562417,2.3606243724557507,2.6959268939703433e-10,2.9026146225080697e-8,1.504043425057139e-8,3145,"tags=46%, list=25%, signal=34%",PAK4/RAF1/CREBBP/SLC45A3/PIK3R2/EP300/EZR/NFKB1/IRS2/PLCG1/DDIT4/ABL1/CRK/PIK3CD/ERBB3/NOTCH1/ZEB2/SOS2/BMI1/IKBKB/BCL2/PDGFRB/SIRT1/HDAC4/MAPK3/DNMT1/ROCK1/MAPK7/RDX/NOTCH4/NOTCH3/RPS6KA5/ZEB1/CRKL/IRS1/PIK3R3/ITGA5/SLC7A1/PDGFA/HDAC1/RASSF1/MAP2K2/NOTCH2/UBE2I/HDAC5/PIM1/CCNG1/TGFB2/TIMP3/CASP3/TNXB/EGFR/E2F1/SOS1/VIM/STAT3/DNMT3A/PRKCB,KEGG,PAK4/RAF1/CREBBP/SLC45A3/PIK3R2/EZR/IRS2/PLCG1/DDIT4/ABL1/CRK/ERBB3/ZEB2/IKBKB/PDGFRB,15
